tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_player_one,team_one_player_two,team_two_player_one,team_two_player_two,team_one_player_one_nationality,team_one_player_two_nationality,team_two_player_one_nationality,team_two_player_two_nationality,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
Scottish Open 2018,Glasgow,Scotland,25-11-2018,BWF Tour Super 100,WD,Final,1,2,False,21-16,21-9,,Gabriela Stoeva,Stefani Stoeva,Emilie Lefel,Emilie Lefel,BUL,BUL,FRA,FRA,42,25,8,4,2,0,8,4,1,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '7-6', '8-6', '9-6', '10-6', '11-6', '11-7', '11-8', '11-9', '11-10', '12-10', '12-11', '12-12', '12-13', '13-13', '14-13', '15-13', '16-13', '16-14', '17-14', '18-14', '18-15', '18-16', '19-16', '20-16', '21-16']",5.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '9-5', '10-5', '11-5', '12-5', '12-6', '13-6', '14-6', '14-7', '14-8', '15-8', '16-8', '16-9', '17-9', '18-9', '19-9', '20-9', '21-9']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,27-11-2018,HSBC BWF World Tour Super 300,WD,Qualification quarter final,1,2,False,21-8,21-12,,Hye In Choi,Min Ji Kim,Momoka Kimura,Momoka Kimura,KOR,KOR,JPN,JPN,42,20,5,3,2,0,5,2,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '9-3', '10-3', '10-4', '11-4', '11-5', '12-5', '13-5', '14-5', '14-6', '14-7', '15-7', '16-7', '17-7', '18-7', '18-8', '19-8', '20-8', '21-8']",4.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '8-5', '8-6', '9-6', '10-6', '10-7', '11-7', '12-7', '12-8', '13-8', '14-8', '15-8', '15-9', '15-10', '15-11', '16-11', '17-11', '18-11', '18-12', '19-12', '20-12', '21-12']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,27-11-2018,HSBC BWF World Tour Super 300,WD,Qualification quarter final,0,1,True,5-4,,,Se Young An,Na Eun Jeong,Yujung Chae,Yujung Chae,KOR,KOR,KOR,KOR,5,4,3,2,0,0,3,2,0,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4']",,,,,,,,,,
GWANGJU Korea Masters 2018,Gwangju,Korea,27-11-2018,HSBC BWF World Tour Super 300,WD,Qualification quarter final,2,2,False,10-21,6-21,,En-Tzu Hung,Ting Yu Liang,Ah Ra Go,Ah Ra Go,TPE,TPE,KOR,KOR,16,42,2,8,0,2,2,3,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '3-8', '3-9', '4-9', '5-9', '5-10', '5-11', '5-12', '6-12', '6-13', '6-14', '7-14', '7-15', '7-16', '8-16', '9-16', '9-17', '9-18', '9-19', '10-19', '10-20', '10-21']",2.0,8.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '2-6', '2-7', '2-8', '3-8', '3-9', '3-10', '3-11', '4-11', '4-12', '4-13', '5-13', '6-13', '6-14', '6-15', '6-16', '6-17', '6-18', '6-19', '6-20', '6-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,1,2,False,21-12,21-15,,Yulfira Barkah,Jauza Fadhila Sugiarto,Wan Ching Lin,Wan Ching Lin,INA,INA,TPE,TPE,42,27,5,5,2,0,5,3,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '8-4', '9-4', '9-5', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '17-8', '17-9', '18-9', '18-10', '19-10', '19-11', '19-12', '20-12', '21-12']",5.0,5.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '11-12', '11-13', '12-13', '13-13', '14-13', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '19-15', '20-15', '21-15']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,1,3,False,21-14,14-21,21-14,Ya Ching Hsu,Ling Fang Hu,Tania Oktaviani Kusumah,Tania Oktaviani Kusumah,TPE,TPE,INA,INA,56,49,6,8,2,3,5,3,1,0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '12-9', '12-10', '12-11', '13-11', '14-11', '14-12', '14-13', '15-13', '16-13', '17-13', '18-13', '18-14', '19-14', '20-14', '21-14']",3.0,8.0,0.0,3.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '9-9', '9-10', '9-11', '10-11', '10-12', '10-13', '10-14', '10-15', '10-16', '10-17', '10-18', '10-19', '11-19', '12-19', '12-20', '13-20', '14-20', '14-21']",5.0,5.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '10-4', '11-4', '12-4', '12-5', '13-5', '13-6', '14-6', '14-7', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '19-9', '19-10', '19-11', '19-12', '19-13', '19-14', '20-14', '21-14']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,1,2,False,21-16,21-18,,Ye Na Chang,Kyung Eun Jung,Zi Qing Li,Zi Qing Li,KOR,KOR,TPE,TPE,42,34,6,6,3,0,6,6,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '12-13', '13-13', '14-13', '15-13', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '20-16', '21-16']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '13-9', '13-10', '14-10', '15-10', '16-10', '16-11', '16-12', '17-12', '17-13', '17-14', '18-14', '18-15', '18-16', '18-17', '19-17', '20-17', '20-18', '21-18']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,2,False,19-21,11-21,,Tsz Yau Ng,Sin Ying Yuen,Hye Min Mok,Hye Min Mok,HKG,HKG,KOR,KOR,30,42,3,5,0,6,3,4,0,4,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '9-9', '10-9', '10-10', '11-10', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '12-16', '12-17', '13-17', '13-18', '14-18', '14-19', '15-19', '16-19', '16-20', '17-20', '18-20', '19-20', '19-21']",2.0,5.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '6-8', '6-9', '6-10', '7-10', '7-11', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '9-16', '9-17', '9-18', '9-19', '10-19', '10-20', '11-20', '11-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,2,False,6-21,5-21,,Yu-Pei Cheng,Jhih Yun Lin,Hye In Choi,Hye In Choi,TPE,TPE,KOR,KOR,11,42,2,6,0,2,2,6,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '2-8', '2-9', '2-10', '2-11', '2-12', '2-13', '2-14', '3-14', '3-15', '3-16', '3-17', '4-17', '5-17', '5-18', '5-19', '6-19', '6-20', '6-21']",1.0,6.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '3-8', '3-9', '4-9', '4-10', '4-11', '4-12', '4-13', '4-14', '4-15', '5-15', '5-16', '5-17', '5-18', '5-19', '5-20', '5-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,2,False,18-21,20-22,,Hsin Tien Chang,Chi Ya Cheng,Ah Ra Go,Ah Ra Go,TPE,TPE,KOR,KOR,38,43,4,5,0,6,4,5,0,4,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '2-7', '3-7', '4-7', '4-8', '5-8', '6-8', '7-8', '7-9', '7-10', '7-11', '7-12', '7-13', '8-13', '9-13', '10-13', '11-13', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '13-18', '13-19', '14-19', '15-19', '15-20', '16-20', '17-20', '18-20', '18-21']",3.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '10-11', '10-12', '11-12', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '15-15', '15-16', '16-16', '16-17', '17-17', '17-18', '18-18', '19-18', '19-19', '19-20', '20-20', '20-21', '20-22']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,2,False,14-21,14-21,,Wenjing Dong,Xueying Feng,Hye Jeong Kim,Hye Jeong Kim,CHN,CHN,KOR,KOR,28,42,4,5,0,3,3,3,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '4-6', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '10-14', '11-14', '11-15', '11-16', '12-16', '13-16', '13-17', '13-18', '14-18', '14-19', '14-20', '14-21']",4.0,5.0,0.0,2.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '8-6', '8-7', '8-8', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '12-16', '13-16', '13-17', '13-18', '13-19', '13-20', '14-20', '14-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,3,False,22-24,21-12,16-21,Ching Hui Chang,Ching Tun Yang,Chan Hee Kang,Chan Hee Kang,TPE,TPE,KOR,KOR,59,57,5,9,4,4,5,4,2,2,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '8-4', '8-5', '8-6', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '13-11', '13-12', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '16-16', '17-16', '17-17', '18-17', '18-18', '18-19', '19-19', '20-19', '20-20', '21-20', '21-21', '21-22', '22-22', '22-23', '22-24']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '9-8', '9-9', '10-9', '11-9', '12-9', '13-9', '14-9', '14-10', '15-10', '15-11', '16-11', '17-11', '18-11', '19-11', '20-11', '20-12', '21-12']",3.0,9.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '9-8', '9-9', '9-10', '9-11', '9-12', '9-13', '9-14', '9-15', '9-16', '9-17', '10-17', '11-17', '12-17', '12-18', '12-19', '13-19', '14-19', '15-19', '15-20', '16-20', '16-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,1,2,False,21-18,21-17,,Ni Ketut Mahadewi Istarani,Virni Putri,Shih Han Hung,Shih Han Hung,INA,INA,TPE,TPE,42,35,6,4,3,0,6,4,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '10-12', '11-12', '12-12', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '17-14', '17-15', '17-16', '18-16', '19-16', '19-17', '20-17', '20-18', '21-18']",6.0,4.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '9-6', '10-6', '11-6', '11-7', '12-7', '12-8', '12-9', '12-10', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '15-15', '15-16', '16-16', '16-17', '17-17', '18-17', '19-17', '20-17', '21-17']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,2,False,14-21,22-24,,Lyanny Alessandra Mainaky,Rusydina Antardayu Riodingin,Dan Bi Lee,Dan Bi Lee,INA,INA,KOR,KOR,36,45,3,5,1,6,3,4,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '3-7', '3-8', '4-8', '5-8', '5-9', '6-9', '6-10', '7-10', '7-11', '8-11', '9-11', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '13-14', '13-15', '13-16', '13-17', '14-17', '14-18', '14-19', '14-20', '14-21']",3.0,3.0,1.0,5.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '12-9', '12-10', '12-11', '13-11', '14-11', '14-12', '15-12', '15-13', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '17-19', '17-20', '18-20', '19-20', '20-20', '20-21', '21-21', '22-21', '22-22', '22-23', '22-24']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,2,False,18-21,16-21,,Nanami Someya,An Uesugi,Chayanit Chaladchalam,Chayanit Chaladchalam,JPN,JPN,THA,THA,34,42,7,7,0,6,7,7,0,4,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '5-6', '6-6', '7-6', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '10-10', '11-10', '12-10', '13-10', '13-11', '13-12', '13-13', '13-14', '13-15', '13-16', '13-17', '14-17', '14-18', '15-18', '15-19', '15-20', '16-20', '17-20', '18-20', '18-21']",3.0,6.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '6-12', '6-13', '7-13', '8-13', '9-13', '9-14', '9-15', '10-15', '10-16', '11-16', '12-16', '12-17', '12-18', '13-18', '13-19', '14-19', '15-19', '15-20', '16-20', '16-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,0,1,True,2-6,,,Jung Bin Ji,Ye Na Lee,Lu Chen,Lu Chen,KOR,KOR,CHN,CHN,2,6,1,3,0,0,1,3,0,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6']",,,,,,,,,,
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,2,False,10-21,16-21,,Yu Wen Kuo,Ying Chun Lin,So Hee Lee,So Hee Lee,TPE,TPE,KOR,KOR,26,42,3,5,0,6,3,5,0,3,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '2-8', '2-9', '2-10', '2-11', '2-12', '3-12', '4-12', '5-12', '5-13', '5-14', '5-15', '6-15', '6-16', '7-16', '8-16', '8-17', '8-18', '8-19', '8-20', '9-20', '10-20', '10-21']",2.0,3.0,0.0,3.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '6-10', '7-10', '7-11', '7-12', '8-12', '8-13', '9-13', '9-14', '9-15', '10-15', '10-16', '11-16', '11-17', '12-17', '12-18', '13-18', '14-18', '14-19', '14-20', '15-20', '16-20', '16-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,3,False,13-21,21-12,16-21,Hye Won Eom,Hye Ryeon Ko,Ha Na Baek,Ha Na Baek,KOR,KOR,KOR,KOR,50,54,5,5,1,5,3,5,0,4,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '6-8', '7-8', '7-9', '7-10', '7-11', '7-12', '7-13', '8-13', '8-14', '8-15', '8-16', '8-17', '9-17', '9-18', '9-19', '10-19', '10-20', '11-20', '12-20', '13-20', '13-21']",5.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '12-10', '13-10', '14-10', '14-11', '15-11', '16-11', '16-12', '17-12', '18-12', '19-12', '20-12', '21-12']",3.0,4.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '3-7', '4-7', '5-7', '5-8', '6-8', '6-9', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '12-14', '12-15', '12-16', '13-16', '13-17', '13-18', '14-18', '14-19', '15-19', '16-19', '16-20', '16-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,1,2,False,21-7,21-9,,Se Young An,Na Eun Jeong,Emily Kan,Emily Kan,KOR,KOR,USA,USA,42,16,8,2,4,0,8,1,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '7-0', '8-0', '8-1', '9-1', '9-2', '10-2', '10-3', '11-3', '12-3', '13-3', '14-3', '15-3', '16-3', '16-4', '17-4', '17-5', '18-5', '18-6', '19-6', '19-7', '20-7', '21-7']",7.0,2.0,3.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '12-5', '13-5', '14-5', '15-5', '16-5', '16-6', '17-6', '17-7', '18-7', '19-7', '20-7', '20-8', '20-9', '21-9']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,WD,Round of 32,2,3,False,15-21,21-12,15-21,Yi-Ting Hung,Shuo Yun Sung,Benyapa Aimsaard,Benyapa Aimsaard,TPE,TPE,THA,THA,51,54,12,5,1,3,2,3,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '7-9', '7-10', '8-10', '9-10', '9-11', '9-12', '9-13', '10-13', '10-14', '10-15', '11-15', '12-15', '12-16', '12-17', '13-17', '14-17', '14-18', '14-19', '15-19', '15-20', '15-21']",12.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '7-0', '8-0', '9-0', '10-0', '11-0', '12-0', '12-1', '12-2', '13-2', '14-2', '15-2', '16-2', '16-3', '17-3', '17-4', '17-5', '17-6', '18-6', '18-7', '18-8', '18-9', '19-9', '19-10', '19-11', '19-12', '20-12', '21-12']",5.0,5.0,0.0,2.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '1-7', '2-7', '2-8', '3-8', '3-9', '4-9', '4-10', '5-10', '6-10', '7-10', '7-11', '8-11', '8-12', '8-13', '8-14', '9-14', '9-15', '10-15', '11-15', '12-15', '13-15', '14-15', '14-16', '14-17', '14-18', '14-19', '14-20', '15-20', '15-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,29-11-2018,HSBC BWF World Tour Super 300,WD,Round of 16,2,3,False,21-19,13-21,14-21,Ya Ching Hsu,Ling Fang Hu,Yulfira Barkah,Yulfira Barkah,TPE,TPE,INA,INA,48,61,3,5,5,3,3,4,5,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '9-8', '9-9', '10-9', '10-10', '11-10', '12-10', '13-10', '13-11', '14-11', '15-11', '15-12', '16-12', '16-13', '17-13', '17-14', '18-14', '19-14', '19-15', '20-15', '20-16', '20-17', '20-18', '20-19', '21-19']",2.0,5.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '9-13', '9-14', '9-15', '10-15', '10-16', '10-17', '11-17', '11-18', '11-19', '12-19', '12-20', '13-20', '13-21']",3.0,4.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '10-13', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '13-17', '13-18', '14-18', '14-19', '14-20', '14-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,29-11-2018,HSBC BWF World Tour Super 300,WD,Round of 16,1,2,False,21-13,21-17,,Hye Min Mok,Ah Yeong Seong,Chan Hee Kang,Chan Hee Kang,KOR,KOR,KOR,KOR,42,30,6,4,3,0,6,3,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '7-3', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '10-7', '10-8', '11-8', '11-9', '12-9', '13-9', '14-9', '15-9', '16-9', '17-9', '17-10', '18-10', '18-11', '18-12', '19-12', '19-13', '20-13', '21-13']",4.0,4.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '8-6', '8-7', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '12-12', '12-13', '12-14', '13-14', '13-15', '14-15', '15-15', '16-15', '17-15', '17-16', '18-16', '19-16', '20-16', '20-17', '21-17']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,29-11-2018,HSBC BWF World Tour Super 300,WD,Round of 16,2,2,False,17-21,19-21,,Ni Ketut Mahadewi Istarani,Virni Putri,Hye Jeong Kim,Hye Jeong Kim,INA,INA,KOR,KOR,36,42,5,7,0,3,5,7,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '11-8', '12-8', '12-9', '12-10', '12-11', '12-12', '12-13', '12-14', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '16-17', '17-17', '17-18', '17-19', '17-20', '17-21']",3.0,3.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '10-7', '11-7', '11-8', '11-9', '12-9', '12-10', '12-11', '13-11', '14-11', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '18-18', '18-19', '18-20', '19-20', '19-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,29-11-2018,HSBC BWF World Tour Super 300,WD,Round of 16,2,2,False,15-21,14-21,,Benyapa Aimsaard,Nuntakarn Aimsaard,Chayanit Chaladchalam,Chayanit Chaladchalam,THA,THA,THA,THA,29,42,3,4,0,6,3,4,0,4,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '6-9', '6-10', '6-11', '7-11', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '8-17', '9-17', '10-17', '10-18', '11-18', '12-18', '12-19', '12-20', '13-20', '14-20', '15-20', '15-21']",3.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '5-9', '5-10', '6-10', '6-11', '6-12', '7-12', '8-12', '9-12', '9-13', '9-14', '9-15', '9-16', '10-16', '10-17', '10-18', '11-18', '11-19', '12-19', '13-19', '13-20', '14-20', '14-21']",,,,,[]
