tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_players,team_two_players,team_one_nationalities,team_two_nationalities,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
2019 YONEX Canada Open,Calgary,Canada,03-07-2019,BWF Tour Super 100,WS,Round of 32,2,2,False,5-21,15-21,,Disha Gupta,Zhi Yi Wang,USA,CHN,20,42,4,8,0,2,2,8,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '1-5', '1-6', '1-7', '1-8', '1-9', '2-9', '2-10', '2-11', '3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '3-17', '3-18', '3-19', '4-19', '5-19', '5-20', '5-21']",4.0,6.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '6-5', '6-6', '6-7', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '10-13', '11-13', '12-13', '12-14', '12-15', '12-16', '12-17', '12-18', '12-19', '13-19', '14-19', '15-19', '15-20', '15-21']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,03-07-2019,BWF Tour Super 100,WS,Round of 32,2,2,False,10-21,10-21,,Talia Ng,Saena Kawakami,CAN,JPN,20,42,2,6,0,2,2,6,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '2-8', '3-8', '3-9', '4-9', '4-10', '5-10', '5-11', '5-12', '5-13', '5-14', '6-14', '7-14', '7-15', '8-15', '8-16', '8-17', '8-18', '9-18', '10-18', '10-19', '10-20', '10-21']",2.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '2-6', '2-7', '3-7', '3-8', '4-8', '5-8', '5-9', '5-10', '5-11', '5-12', '6-12', '6-13', '6-14', '6-15', '6-16', '6-17', '7-17', '8-17', '8-18', '9-18', '10-18', '10-19', '10-20', '10-21']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,03-07-2019,BWF Tour Super 100,WS,Round of 32,1,2,False,21-16,21-14,,Se Young An,Wen Chi Hsu,KOR,TPE,42,30,7,3,2,0,4,3,1,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '6-4', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '11-9', '11-10', '11-11', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '20-16', '21-16']",7.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '9-10', '10-10', '11-10', '12-10', '13-10', '14-10', '15-10', '15-11', '16-11', '17-11', '17-12', '18-12', '18-13', '18-14', '19-14', '20-14', '21-14']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,03-07-2019,BWF Tour Super 100,WS,Round of 32,1,2,False,21-12,21-15,,Hirari Mizui,Shu Ting Ji,JPN,CHN,42,27,6,3,2,0,6,3,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '9-8', '10-8', '11-8', '12-8', '13-8', '13-9', '13-10', '14-10', '15-10', '16-10', '16-11', '17-11', '18-11', '19-11', '19-12', '20-12', '21-12']",5.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '15-12', '16-12', '16-13', '17-13', '18-13', '19-13', '19-14', '19-15', '20-15', '21-15']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,1,3,False,15-21,21-10,21-6,Se Young An,Hirari Mizui,KOR,JPN,57,37,14,4,2,1,3,4,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '13-17', '14-17', '15-17', '15-18', '15-19', '15-20', '15-21']",9.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '18-10', '19-10', '20-10', '21-10']",8.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '8-2', '9-2', '10-2', '10-3', '11-3', '12-3', '13-3', '14-3', '15-3', '16-3', '17-3', '18-3', '18-4', '18-5', '19-5', '19-6', '20-6', '21-6']"
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,1,2,False,21-18,21-15,,Porntip Buranaprasertsuk,Crystal Pan,THA,USA,42,33,5,3,5,0,5,3,3,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '11-9', '12-9', '13-9', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '19-15', '19-16', '20-16', '20-17', '20-18', '21-18']",4.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '6-5', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '12-9', '13-9', '13-10', '13-11', '14-11', '15-11', '15-12', '16-12', '17-12', '17-13', '18-13', '19-13', '19-14', '20-14', '20-15', '21-15']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,1,3,False,21-13,15-21,21-13,Fabienne Deprez,Hsuan-Yu Wendy Chen,GER,AUS,57,47,11,5,3,1,11,3,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '12-3', '13-3', '14-3', '15-3', '16-3', '16-4', '16-5', '16-6', '17-6', '17-7', '17-8', '17-9', '18-9', '18-10', '19-10', '19-11', '19-12', '20-12', '20-13', '21-13']",10.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '3-7', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '11-8', '11-9', '12-9', '12-10', '12-11', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '14-17', '14-18', '14-19', '15-19', '15-20', '15-21']",6.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '10-6', '11-6', '12-6', '13-6', '14-6', '14-7', '14-8', '15-8', '15-9', '16-9', '16-10', '17-10', '17-11', '18-11', '18-12', '19-12', '19-13', '20-13', '21-13']"
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,1,3,False,21-10,18-21,21-17,Ayumi Mine,Yi Man Zhang,JPN,CHN,60,48,6,4,2,6,6,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '8-2', '8-3', '9-3', '9-4', '10-4', '10-5', '10-6', '11-6', '12-6', '13-6', '14-6', '15-6', '16-6', '16-7', '16-8', '16-9', '17-9', '18-9', '18-10', '19-10', '20-10', '21-10']",5.0,4.0,0.0,6.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '2-7', '3-7', '4-7', '4-8', '5-8', '5-9', '6-9', '6-10', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '11-13', '11-14', '11-15', '12-15', '12-16', '13-16', '13-17', '13-18', '13-19', '13-20', '14-20', '15-20', '16-20', '17-20', '18-20', '18-21']",4.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '11-11', '12-11', '13-11', '13-12', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '20-17', '21-17']"
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,1,2,False,21-16,21-14,,Michelle Li,Hsiang Ti Lin,CAN,TPE,42,30,5,4,3,0,5,3,2,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '18-15', '19-15', '20-15', '20-16', '21-16']",5.0,4.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '7-8', '8-8', '9-8', '10-8', '11-8', '12-8', '12-9', '13-9', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '17-12', '18-12', '18-13', '19-13', '19-14', '20-14', '21-14']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,2,2,False,11-21,16-21,,Yi-Ting Hung,Zhi Yi Wang,TPE,CHN,27,42,3,6,0,3,3,4,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '3-7', '4-7', '4-8', '4-9', '5-9', '6-9', '7-9', '7-10', '7-11', '7-12', '7-13', '8-13', '9-13', '9-14', '10-14', '10-15', '10-16', '10-17', '10-18', '11-18', '11-19', '11-20', '11-21']",3.0,6.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '2-5', '2-6', '3-6', '3-7', '4-7', '4-8', '5-8', '6-8', '6-9', '6-10', '7-10', '7-11', '7-12', '7-13', '8-13', '8-14', '9-14', '10-14', '11-14', '11-15', '12-15', '12-16', '12-17', '13-17', '13-18', '14-18', '14-19', '15-19', '15-20', '16-20', '16-21']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,1,2,False,21-12,21-10,,Natsuki Oie,Saena Kawakami,JPN,JPN,42,22,10,4,2,0,6,4,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '15-11', '16-11', '16-12', '17-12', '18-12', '19-12', '20-12', '21-12']",7.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '8-2', '9-2', '10-2', '11-2', '12-2', '13-2', '13-3', '14-3', '15-3', '15-4', '16-4', '17-4', '18-4', '18-5', '18-6', '18-7', '19-7', '19-8', '19-9', '19-10', '20-10', '21-10']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,04-07-2019,BWF Tour Super 100,WS,Round of 16,2,2,False,11-21,16-21,,Su Yu Chen,Hyo Min Kim,TPE,KOR,27,42,3,9,0,6,3,9,0,4,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '1-9', '2-9', '2-10', '3-10', '3-11', '3-12', '4-12', '4-13', '4-14', '4-15', '4-16', '5-16', '6-16', '7-16', '7-17', '7-18', '7-19', '8-19', '8-20', '9-20', '10-20', '11-20', '11-21']",3.0,8.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '11-8', '11-9', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '15-12', '15-13', '15-14', '15-15', '15-16', '15-17', '15-18', '15-19', '15-20', '16-20', '16-21']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,05-07-2019,BWF Tour Super 100,WS,Quarter final,2,3,False,15-21,21-19,3-21,Michelle Li,Se Young An,CAN,KOR,39,61,4,7,1,2,3,7,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '11-10', '11-11', '11-12', '11-13', '11-14', '11-15', '11-16', '11-17', '12-17', '12-18', '13-18', '14-18', '14-19', '15-19', '15-20', '15-21']",4.0,4.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '6-10', '7-10', '7-11', '8-11', '9-11', '9-12', '10-12', '11-12', '12-12', '13-12', '13-13', '13-14', '13-15', '14-15', '15-15', '15-16', '15-17', '16-17', '17-17', '17-18', '18-18', '18-19', '19-19', '20-19', '21-19']",2.0,7.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '1-7', '2-7', '2-8', '2-9', '2-10', '2-11', '2-12', '2-13', '2-14', '3-14', '3-15', '3-16', '3-17', '3-18', '3-19', '3-20', '3-21']"
2019 YONEX Canada Open,Calgary,Canada,05-07-2019,BWF Tour Super 100,WS,Quarter final,1,3,False,16-21,21-18,21-12,Hyo Min Kim,Ayumi Mine,KOR,JPN,58,51,7,7,3,1,3,6,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '9-5', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '16-17', '16-18', '16-19', '16-20', '16-21']",3.0,2.0,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '14-13', '15-13', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '19-16', '19-17', '20-17', '20-18', '21-18']",7.0,7.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '12-9', '13-9', '14-9', '15-9', '15-10', '16-10', '16-11', '17-11', '18-11', '19-11', '19-12', '20-12', '21-12']"
2019 YONEX Canada Open,Calgary,Canada,05-07-2019,BWF Tour Super 100,WS,Quarter final,1,2,False,21-16,21-18,,Fabienne Deprez,Porntip Buranaprasertsuk,GER,THA,42,34,6,5,3,0,5,5,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '12-8', '13-8', '14-8', '15-8', '15-9', '16-9', '16-10', '16-11', '17-11', '18-11', '19-11', '19-12', '19-13', '19-14', '19-15', '19-16', '20-16', '21-16']",6.0,5.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '7-2', '8-2', '9-2', '10-2', '10-3', '10-4', '10-5', '10-6', '11-6', '12-6', '13-6', '13-7', '13-8', '13-9', '13-10', '13-11', '14-11', '15-11', '15-12', '15-13', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '18-17', '19-17', '20-17', '20-18', '21-18']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,05-07-2019,BWF Tour Super 100,WS,Quarter final,1,3,False,21-12,13-21,21-17,Zhi Yi Wang,Natsuki Oie,CHN,JPN,55,50,5,5,4,2,4,3,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '9-6', '10-6', '11-6', '11-7', '11-8', '12-8', '13-8', '13-9', '14-9', '15-9', '16-9', '16-10', '17-10', '17-11', '18-11', '18-12', '19-12', '20-12', '21-12']",3.0,5.0,0.0,2.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '4-10', '4-11', '4-12', '5-12', '5-13', '6-13', '6-14', '7-14', '8-14', '9-14', '9-15', '9-16', '9-17', '9-18', '10-18', '11-18', '11-19', '12-19', '12-20', '13-20', '13-21']",5.0,5.0,3.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '7-12', '8-12', '9-12', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '18-15', '19-15', '20-15', '20-16', '20-17', '21-17']"
2019 YONEX Canada Open,Calgary,Canada,06-07-2019,BWF Tour Super 100,WS,Semi final,1,2,False,21-17,21-12,,Se Young An,Fabienne Deprez,KOR,GER,42,29,5,4,3,0,5,4,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '4-7', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '11-8', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '15-13', '15-14', '15-15', '15-16', '16-16', '17-16', '18-16', '19-16', '19-17', '20-17', '21-17']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '9-7', '9-8', '10-8', '11-8', '12-8', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '18-10', '18-11', '19-11', '20-11', '20-12', '21-12']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,06-07-2019,BWF Tour Super 100,WS,Semi final,2,2,False,13-21,13-21,,Hyo Min Kim,Zhi Yi Wang,KOR,CHN,26,42,2,7,0,4,2,7,0,2,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '4-11', '4-12', '5-12', '5-13', '5-14', '6-14', '6-15', '7-15', '8-15', '8-16', '8-17', '8-18', '9-18', '10-18', '10-19', '11-19', '12-19', '12-20', '13-20', '13-21']",2.0,7.0,0.0,2.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '2-9', '3-9', '3-10', '4-10', '4-11', '4-12', '4-13', '5-13', '6-13', '6-14', '7-14', '8-14', '8-15', '9-15', '10-15', '10-16', '10-17', '10-18', '10-19', '11-19', '12-19', '12-20', '13-20', '13-21']",,,,,[]
2019 YONEX Canada Open,Calgary,Canada,07-07-2019,BWF Tour Super 100,WS,Final,1,2,False,21-15,22-20,,Se Young An,Zhi Yi Wang,KOR,CHN,43,35,4,5,9,0,4,5,4,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '8-5', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '14-11', '15-11', '16-11', '16-12', '17-12', '18-12', '19-12', '20-12', '20-13', '20-14', '20-15', '21-15']",3.0,4.0,5.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '9-5', '9-6', '9-7', '10-7', '11-7', '11-8', '12-8', '13-8', '13-9', '13-10', '13-11', '14-11', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '19-16', '20-16', '20-17', '20-18', '20-19', '20-20', '21-20', '22-20']",,,,,[]
YONEX US Open 2019,Fullerton,U.S.A.,09-07-2019,HSBC BWF World Tour Super 300,WS,Qualification quarter final,2,2,False,18-21,14-21,,Pin-Chian Chiu,Hsiang Ti Lin,TPE,TPE,32,42,5,5,0,3,5,5,0,2,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '2-7', '2-8', '3-8', '3-9', '3-10', '4-10', '5-10', '6-10', '7-10', '8-10', '8-11', '8-12', '9-12', '10-12', '11-12', '11-13', '12-13', '12-14', '13-14', '14-14', '15-14', '15-15', '15-16', '16-16', '17-16', '17-17', '17-18', '17-19', '17-20', '18-20', '18-21']",5.0,3.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '2-7', '3-7', '4-7', '4-8', '4-9', '4-10', '5-10', '6-10', '6-11', '7-11', '7-12', '7-13', '8-13', '8-14', '8-15', '8-16', '9-16', '9-17', '9-18', '9-19', '10-19', '11-19', '12-19', '13-19', '14-19', '14-20', '14-21']",,,,,[]
YONEX US Open 2019,Fullerton,U.S.A.,09-07-2019,HSBC BWF World Tour Super 300,WS,Qualification quarter final,1,2,False,21-7,21-8,,Zhi Yi Wang,Nairoby Abigail Jimenez,CHN,DOM,42,15,9,3,2,0,7,3,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '14-6', '15-6', '16-6', '17-6', '17-7', '18-7', '19-7', '20-7', '21-7']",9.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '10-6', '10-7', '11-7', '12-7', '13-7', '14-7', '15-7', '16-7', '17-7', '18-7', '19-7', '19-8', '20-8', '21-8']",,,,,[]
YONEX US Open 2019,Fullerton,U.S.A.,09-07-2019,HSBC BWF World Tour Super 300,WS,Qualification quarter final,1,2,False,21-12,21-14,,Lauren Lam,Ronja Stern,USA,SUI,42,26,8,4,4,0,8,4,1,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '3-4', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '10-7', '11-7', '11-8', '11-9', '12-9', '12-10', '13-10', '14-10', '15-10', '15-11', '16-11', '16-12', '17-12', '18-12', '19-12', '20-12', '21-12']",6.0,4.0,3.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '7-3', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '12-5', '12-6', '13-6', '14-6', '15-6', '16-6', '17-6', '17-7', '18-7', '18-8', '19-8', '19-9', '19-10', '19-11', '19-12', '20-12', '20-13', '20-14', '21-14']",,,,,[]
YONEX US Open 2019,Fullerton,U.S.A.,09-07-2019,HSBC BWF World Tour Super 300,WS,Qualification quarter final,1,2,False,21-10,21-16,,Mariana Ugalde,Isabelle Rusli,MEX,USA,42,26,6,2,2,0,6,2,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '13-7', '14-7', '15-7', '16-7', '16-8', '17-8', '17-9', '17-10', '18-10', '19-10', '20-10', '21-10']",5.0,2.0,1.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '9-9', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '13-12', '14-12', '14-13', '14-14', '15-14', '15-15', '16-15', '16-16', '17-16', '18-16', '19-16', '20-16', '21-16']",,,,,[]
YONEX US Open 2019,Fullerton,U.S.A.,10-07-2019,HSBC BWF World Tour Super 300,WS,Round of 32,2,3,False,21-17,16-21,14-21,Hsuan-Yu Wendy Chen,Su Yu Chen,AUS,TPE,51,59,4,4,1,4,4,4,1,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '3-6', '4-6', '5-6', '5-7', '6-7', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '9-11', '10-11', '11-11', '12-11', '12-12', '13-12', '14-12', '15-12', '15-13', '16-13', '17-13', '17-14', '17-15', '18-15', '19-15', '19-16', '19-17', '20-17', '21-17']",3.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '13-14', '13-15', '13-16', '14-16', '15-16', '15-17', '15-18', '15-19', '15-20', '16-20', '16-21']",3.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '7-9', '7-10', '7-11', '8-11', '8-12', '9-12', '9-13', '10-13', '10-14', '10-15', '10-16', '10-17', '11-17', '12-17', '13-17', '13-18', '13-19', '13-20', '14-20', '14-21']"
