tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_players,team_two_players,team_one_nationalities,team_two_nationalities,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,15-11-2018,HSBC BWF World Tour Super 500,MS,Round of 16,1,3,False,17-21,21-17,21-16,Kento Momota,Kanta Tsuneyama,JPN,JPN,59,54,6,9,3,3,3,9,0,3,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '6-8', '6-9', '6-10', '6-11', '6-12', '6-13', '7-13', '8-13', '8-14', '9-14', '10-14', '10-15', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '13-19', '14-19', '15-19', '15-20', '16-20', '17-20', '17-21']",6.0,4.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '5-5', '6-5', '7-5', '8-5', '9-5', '9-6', '10-6', '11-6', '11-7', '12-7', '12-8', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '14-13', '15-13', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '20-17', '21-17']",5.0,4.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '8-11', '8-12', '9-12', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '15-14', '15-15', '16-15', '17-15', '18-15', '19-15', '20-15', '20-16', '21-16']"
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,15-11-2018,HSBC BWF World Tour Super 500,MS,Round of 16,2,3,False,21-16,6-21,13-21,Kantaphon Wangcharoen,Kenta Nishimoto,THA,JPN,40,58,5,8,1,2,5,7,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '8-4', '9-4', '9-5', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '10-11', '10-12', '11-12', '12-12', '13-12', '14-12', '15-12', '15-13', '16-13', '17-13', '18-13', '18-14', '18-15', '18-16', '19-16', '20-16', '21-16']",2.0,5.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '2-8', '2-9', '2-10', '2-11', '3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '4-16', '4-17', '4-18', '5-18', '6-18', '6-19', '6-20', '6-21']",3.0,8.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '5-9', '6-9', '7-9', '7-10', '7-11', '7-12', '7-13', '7-14', '7-15', '7-16', '7-17', '8-17', '9-17', '9-18', '10-18', '11-18', '12-18', '12-19', '13-19', '13-20', '13-21']"
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,15-11-2018,HSBC BWF World Tour Super 500,MS,Round of 16,2,3,False,21-18,29-30,18-21,H. S. Prannoy,Srikanth Kidambi,IND,IND,68,69,4,8,7,11,3,3,3,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '14-11', '14-12', '14-13', '15-13', '15-14', '15-15', '16-15', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",3.0,3.0,4.0,9.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '9-8', '10-8', '10-9', '10-10', '10-11', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '17-19', '18-19', '19-19', '19-20', '20-20', '20-21', '21-21', '21-22', '22-22', '23-22', '23-23', '23-24', '24-24', '24-25', '25-25', '25-26', '26-26', '27-26', '27-27', '28-27', '28-28', '28-29', '29-29', '29-30']",4.0,8.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '6-11', '6-12', '7-12', '8-12', '8-13', '8-14', '9-14', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '14-16', '15-16', '16-16', '16-17', '16-18', '17-18', '17-19', '17-20', '18-20', '18-21']"
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,15-11-2018,HSBC BWF World Tour Super 500,MS,Round of 16,1,2,False,21-13,21-17,,Dong Keun Lee,Jan O Jorgensen,KOR,DEN,42,30,7,3,4,0,7,3,3,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '18-10', '18-11', '19-11', '20-11', '20-12', '20-13', '21-13']",3.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '9-9', '10-9', '11-9', '11-10', '11-11', '12-11', '13-11', '14-11', '14-12', '15-12', '15-13', '16-13', '16-14', '17-14', '17-15', '18-15', '18-16', '18-17', '19-17', '20-17', '21-17']",,,,,[]
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,15-11-2018,HSBC BWF World Tour Super 500,MS,Round of 16,2,2,False,15-21,23-25,,Anthony Sinisuka Ginting,Jonatan Christie,INA,INA,38,46,6,5,3,3,4,5,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '6-8', '7-8', '7-9', '7-10', '7-11', '8-11', '9-11', '10-11', '10-12', '10-13', '10-14', '10-15', '11-15', '12-15', '13-15', '14-15', '14-16', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",6.0,4.0,3.0,2.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '8-4', '8-5', '9-5', '10-5', '11-5', '12-5', '13-5', '14-5', '14-6', '14-7', '14-8', '15-8', '15-9', '15-10', '15-11', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '18-18', '18-19', '19-19', '20-19', '20-20', '20-21', '21-21', '22-21', '22-22', '23-22', '23-23', '23-24', '23-25']",,,,,[]
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,16-11-2018,HSBC BWF World Tour Super 500,MS,Quarter final,1,3,False,22-24,21-9,21-9,Kento Momota,Jonatan Christie,JPN,INA,64,42,6,4,4,7,5,4,1,7,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '7-8', '7-9', '7-10', '7-11', '8-11', '9-11', '9-12', '10-12', '11-12', '11-13', '11-14', '11-15', '11-16', '12-16', '13-16', '13-17', '14-17', '14-18', '15-18', '15-19', '15-20', '16-20', '17-20', '18-20', '19-20', '20-20', '20-21', '21-21', '22-21', '22-22', '22-23', '22-24']",5.0,2.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '9-2', '10-2', '10-3', '11-3', '11-4', '11-5', '12-5', '13-5', '14-5', '15-5', '16-5', '16-6', '17-6', '17-7', '18-7', '19-7', '19-8', '20-8', '20-9', '21-9']",5.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '7-1', '8-1', '8-2', '9-2', '10-2', '11-2', '12-2', '12-3', '13-3', '13-4', '13-5', '14-5', '14-6', '14-7', '15-7', '16-7', '16-8', '17-8', '18-8', '19-8', '19-9', '20-9', '21-9']"
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,16-11-2018,HSBC BWF World Tour Super 500,MS,Quarter final,1,2,False,21-17,21-13,,Kenta Nishimoto,Srikanth Kidambi,JPN,IND,42,30,7,4,2,0,4,4,1,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '9-6', '10-6', '10-7', '11-7', '12-7', '12-8', '12-9', '12-10', '12-11', '13-11', '13-12', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '17-15', '18-15', '19-15', '19-16', '19-17', '20-17', '21-17']",7.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '12-3', '13-3', '13-4', '14-4', '14-5', '15-5', '15-6', '15-7', '16-7', '16-8', '16-9', '17-9', '17-10', '17-11', '18-11', '19-11', '19-12', '19-13', '20-13', '21-13']",,,,,[]
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,16-11-2018,HSBC BWF World Tour Super 500,MS,Quarter final,2,3,False,15-21,21-19,11-21,Sameer Verma,Cheuk Yiu Lee,IND,HKG,47,61,5,7,4,2,5,7,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '1-5', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '3-12', '4-12', '5-12', '6-12', '6-13', '7-13', '8-13', '9-13', '10-13', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '14-16', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",4.0,3.0,4.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '14-12', '14-13', '15-13', '15-14', '16-14', '17-14', '18-14', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '20-19', '21-19']",2.0,5.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '6-10', '6-11', '6-12', '6-13', '6-14', '7-14', '7-15', '8-15', '9-15', '9-16', '9-17', '10-17', '11-17', '11-18', '11-19', '11-20', '11-21']"
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,16-11-2018,HSBC BWF World Tour Super 500,MS,Quarter final,2,2,False,16-21,14-21,,Dong Keun Lee,Wan Ho Son,KOR,KOR,30,42,4,5,0,3,4,4,0,1,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '7-9', '7-10', '8-10', '9-10', '10-10', '11-10', '11-11', '11-12', '11-13', '12-13', '13-13', '13-14', '14-14', '14-15', '14-16', '14-17', '14-18', '15-18', '16-18', '16-19', '16-20', '16-21']",3.0,3.0,0.0,2.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '5-9', '5-10', '6-10', '6-11', '6-12', '7-12', '8-12', '9-12', '9-13', '9-14', '10-14', '11-14', '11-15', '11-16', '11-17', '12-17', '12-18', '12-19', '13-19', '13-20', '14-20', '14-21']",,,,,[]
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,17-11-2018,HSBC BWF World Tour Super 500,MS,Semi final,2,3,False,21-18,16-21,19-21,Kento Momota,Wan Ho Son,JPN,KOR,56,60,5,6,2,2,4,6,2,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '7-3', '8-3', '9-3', '10-3', '10-4', '10-5', '11-5', '11-6', '11-7', '12-7', '13-7', '13-8', '13-9', '13-10', '14-10', '15-10', '15-11', '16-11', '17-11', '17-12', '17-13', '17-14', '17-15', '17-16', '17-17', '18-17', '19-17', '20-17', '20-18', '21-18']",3.0,4.0,0.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '4-3', '5-3', '5-4', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '12-13', '12-14', '12-15', '13-15', '13-16', '13-17', '14-17', '15-17', '15-18', '16-18', '16-19', '16-20', '16-21']",5.0,3.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '3-5', '4-5', '4-6', '5-6', '5-7', '5-8', '6-8', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '11-10', '12-10', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '14-15', '15-15', '15-16', '15-17', '16-17', '16-18', '16-19', '17-19', '18-19', '19-19', '19-20', '19-21']"
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,17-11-2018,HSBC BWF World Tour Super 500,MS,Semi final,1,2,False,21-18,21-12,,Kenta Nishimoto,Cheuk Yiu Lee,JPN,HKG,42,30,4,4,4,0,4,3,3,0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '17-14', '17-15', '17-16', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",3.0,4.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '9-4', '9-5', '10-5', '10-6', '11-6', '12-6', '12-7', '12-8', '12-9', '12-10', '13-10', '14-10', '15-10', '15-11', '16-11', '17-11', '18-11', '18-12', '19-12', '20-12', '21-12']",,,,,[]
YONEX-SUNRISE Hong Kong Open 2018,Kowloon,Hong Kong China,18-11-2018,HSBC BWF World Tour Super 500,MS,Final,1,3,False,14-21,21-17,21-13,Wan Ho Son,Kenta Nishimoto,KOR,JPN,56,51,6,12,2,1,5,12,0,1,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '9-2', '10-2', '10-3', '10-4', '10-5', '10-6', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '10-13', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '13-19', '14-19', '14-20', '14-21']",5.0,4.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '14-15', '15-15', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '20-17', '21-17']",6.0,4.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '17-12', '18-12', '19-12', '19-13', '20-13', '21-13']"
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification round of 16,2,2,False,22-24,18-21,,Chirag Sen,Siril Verma,IND,IND,40,45,5,10,2,4,5,10,2,2,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '6-3', '7-3', '8-3', '8-4', '9-4', '10-4', '11-4', '11-5', '11-6', '11-7', '11-8', '11-9', '11-10', '11-11', '11-12', '11-13', '11-14', '12-14', '13-14', '13-15', '13-16', '14-16', '15-16', '16-16', '16-17', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '20-20', '21-20', '21-21', '21-22', '22-22', '22-23', '22-24']",4.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '8-10', '9-10', '9-11', '9-12', '9-13', '10-13', '11-13', '12-13', '12-14', '13-14', '13-15', '14-15', '15-15', '15-16', '15-17', '16-17', '16-18', '16-19', '17-19', '17-20', '18-20', '18-21']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification round of 16,2,2,False,5-21,8-21,,Pavel Kotsarenko,Bodhit Joshi,RUS,IND,13,42,2,10,0,2,2,7,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '1-7', '2-7', '2-8', '2-9', '2-10', '3-10', '3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '4-16', '4-17', '4-18', '5-18', '5-19', '5-20', '5-21']",2.0,10.0,0.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '3-12', '4-12', '5-12', '5-13', '6-13', '6-14', '6-15', '6-16', '6-17', '7-17', '7-18', '7-19', '8-19', '8-20', '8-21']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification round of 16,1,2,False,22-20,21-11,,Jia Wei Tan,Siddharth .,MAS,IND,43,31,8,6,3,0,5,6,2,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '11-7', '11-8', '11-9', '12-9', '13-9', '13-10', '13-11', '14-11', '15-11', '16-11', '17-11', '18-11', '18-12', '18-13', '19-13', '19-14', '19-15', '19-16', '19-17', '19-18', '19-19', '20-19', '20-20', '21-20', '22-20']",8.0,4.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '5-2', '5-3', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '13-4', '13-5', '13-6', '14-6', '14-7', '14-8', '15-8', '16-8', '17-8', '18-8', '18-9', '18-10', '19-10', '19-11', '20-11', '21-11']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification round of 16,1,2,False,21-11,21-8,,Vicky Angga Saputra,Hemanth M.Gowda,INA,IND,42,19,6,2,2,0,6,2,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '8-5', '9-5', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '12-9', '13-9', '13-10', '14-10', '15-10', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '21-11']",4.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '9-3', '9-4', '10-4', '11-4', '12-4', '12-5', '13-5', '14-5', '14-6', '15-6', '16-6', '17-6', '17-7', '17-8', '18-8', '19-8', '20-8', '21-8']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification round of 16,1,2,False,21-18,21-14,,Pratul Joshi,Abhyansh Singh,IND,IND,42,32,4,4,4,0,4,4,3,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '8-6', '8-7', '8-8', '9-8', '10-8', '11-8', '11-9', '12-9', '13-9', '13-10', '13-11', '13-12', '13-13', '14-13', '14-14', '14-15', '15-15', '16-15', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",3.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '10-11', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '16-13', '17-13', '18-13', '19-13', '19-14', '20-14', '21-14']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification round of 16,0,1,True,5-1,,,Kantawat Leelavechabutr,Kartik Jindal,THA,IND,5,1,3,1,0,0,3,1,0,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1']",,,,,,,,,,
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification round of 16,1,2,False,21-10,21-7,,Harsheel Dani,Hardik Makkar,IND,IND,42,17,8,3,3,0,6,3,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '6-1', '6-2', '6-3', '6-4', '7-4', '8-4', '8-5', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '19-9', '20-9', '20-10', '21-10']",8.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '9-1', '9-2', '10-2', '10-3', '11-3', '11-4', '12-4', '13-4', '14-4', '15-4', '16-4', '17-4', '17-5', '17-6', '17-7', '18-7', '19-7', '20-7', '21-7']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification quarter final,2,2,False,16-21,13-21,,Kevin Arokia Walter,Siril Verma,IND,IND,29,42,4,7,0,2,3,4,0,1,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '8-8', '8-9', '8-10', '8-11', '9-11', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '16-20', '16-21']",4.0,7.0,0.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '7-12', '7-13', '7-14', '8-14', '8-15', '8-16', '8-17', '9-17', '10-17', '11-17', '12-17', '12-18', '13-18', '13-19', '13-20', '13-21']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification quarter final,2,3,False,18-21,21-13,18-21,Bodhit Joshi,Jia Wei Tan,IND,MAS,57,55,4,7,1,3,4,7,0,1,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '6-1', '7-1', '7-2', '7-3', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '8-11', '9-11', '9-12', '10-12', '11-12', '12-12', '12-13', '13-13', '14-13', '14-14', '15-14', '15-15', '16-15', '16-16', '16-17', '16-18', '16-19', '17-19', '18-19', '18-20', '18-21']",4.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '9-7', '10-7', '11-7', '11-8', '11-9', '12-9', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '17-12', '17-13', '18-13', '19-13', '20-13', '21-13']",4.0,5.0,0.0,2.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '11-8', '11-9', '11-10', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '12-16', '13-16', '13-17', '14-17', '14-18', '15-18', '16-18', '17-18', '17-19', '17-20', '18-20', '18-21']"
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification quarter final,1,2,False,21-14,21-10,,Vicky Angga Saputra,Pratul Joshi,INA,IND,42,24,10,4,2,0,4,4,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '6-5', '7-5', '8-5', '9-5', '9-6', '10-6', '11-6', '11-7', '12-7', '12-8', '12-9', '12-10', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '16-13', '17-13', '18-13', '18-14', '19-14', '20-14', '21-14']",10.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '12-3', '13-3', '13-4', '14-4', '15-4', '15-5', '16-5', '17-5', '17-6', '17-7', '18-7', '18-8', '18-9', '18-10', '19-10', '20-10', '21-10']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,20-11-2018,HSBC BWF World Tour Super 300,MS,Qualification quarter final,2,2,False,20-22,11-21,,Kantawat Leelavechabutr,Harsheel Dani,THA,IND,31,43,5,9,6,3,5,8,6,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '11-6', '12-6', '12-7', '12-8', '12-9', '12-10', '12-11', '13-11', '14-11', '15-11', '16-11', '17-11', '17-12', '17-13', '17-14', '18-14', '19-14', '20-14', '20-15', '20-16', '20-17', '20-18', '20-19', '20-20', '20-21', '20-22']",3.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '3-7', '3-8', '4-8', '5-8', '6-8', '6-9', '6-10', '6-11', '7-11', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '9-16', '10-16', '10-17', '10-18', '10-19', '10-20', '11-20', '11-21']",,,,,[]
